142	cant pedwar deg dau
143	cant pedwar deg tri
144	cant pedwar deg pedwar
145	cant pedwar deg pump
146	cant pedwar deg chwech
147	cant pedwar deg saith
148	cant pedwar deg wyth
149	cant pedwar deg naw
150	cant pum deg
151	cant pum deg un
152	cant pum deg dau
153	cant pum deg tri
154	cant pum deg pedwar
155	cant pum deg pump
156	cant pum deg chwech
157	cant pum deg saith
158	cant pum deg wyth
159	cant pum deg naw
160	cant chwe deg
161	cant chwe deg un
162	cant chwe deg dau
163	cant chwe deg tri
164	cant chwe deg pedwar
165	cant chwe deg pump
166	cant chwe deg chwech
167	cant chwe deg saith
168	cant chwe deg wyth
169	cant chwe deg naw
170	cant saith deg
171	cant saith deg un
172	cant saith deg dau
173	cant saith deg tri
174	cant saith deg pedwar
175	cant saith deg pump
176	cant saith deg chwech
177	cant saith deg saith
178	cant saith deg wyth
179	cant saith deg naw
180	cant wyth deg
181	cant wyth deg un
182	cant wyth deg dau
183	cant wyth deg tri
184	cant wyth deg pedwar
185	cant wyth deg pump
186	cant wyth deg chwech
187	cant wyth deg saith
188	cant wyth deg wyth
189	cant wyth deg naw
190	cant naw deg
191	cant naw deg un
192	cant naw deg dau
193	cant naw deg tri
194	cant naw deg pedwar
195	cant naw deg pump
196	cant naw deg chwech
197	cant naw deg saith
198	cant naw deg wyth
199	cant naw deg naw
200	dau gant
201	dau gant un
202	dau gant dau
203	dau gant tri
204	dau gant pedwar
205	dau gant pump
206	dau gant chwech
207	dau gant saith
208	dau gant wyth
209	dau gant naw
210	dau gant deg
211	dau gant un deg un
212	dau gant un deg dau
213	dau gant un deg tri
214	dau gant un deg pedwar
215	dau gant un deg pump
216	dau gant un deg chwech
217	dau gant un deg saith
218	dau gant un deg wyth
219	dau gant un deg naw
220	dau gant dau ddeg
221	dau gant dau ddeg un
222	dau gant dau ddeg dau
223	dau gant dau ddeg tri
224	dau gant dau ddeg pedwar
225	dau gant dau ddeg pump
226	dau gant dau ddeg chwech
227	dau gant dau ddeg saith
228	dau gant dau ddeg wyth
229	dau gant dau ddeg naw
230	dau gant tri deg
231	dau gant tri deg un
232	dau gant tri deg dau
233	dau gant tri deg tri
234	dau gant tri deg pedwar
235	dau gant tri deg pump
236	dau gant tri deg chwech
237	dau gant tri deg saith
238	dau gant tri deg wyth
239	dau gant tri deg naw
240	dau gant pedwar deg
241	dau gant pedwar deg un
242	dau gant pedwar deg dau
243	dau gant pedwar deg tri
244	dau gant pedwar deg pedwar
245	dau gant pedwar deg pump
246	dau gant pedwar deg chwech
247	dau gant pedwar deg saith
248	dau gant pedwar deg wyth
249	dau gant pedwar deg naw
250	dau gant pum deg
251	dau gant pum deg un
252	dau gant pum deg dau
253	dau gant pum deg tri
254	dau gant pum deg pedwar
255	dau gant pum deg pump
256	dau gant pum deg chwech
257	dau gant pum deg saith
258	dau gant pum deg wyth
259	dau gant pum deg naw
260	dau gant chwe deg
261	dau gant chwe deg un
262	dau gant chwe deg dau
263	dau gant chwe deg tri
264	dau gant chwe deg pedwar
265	dau gant chwe deg pump
266	dau gant chwe deg chwech
267	dau gant chwe deg saith
268	dau gant chwe deg wyth
269	dau gant chwe deg naw
270	dau gant saith deg
271	dau gant saith deg un
272	dau gant saith deg dau
273	dau gant saith deg tri
274	dau gant saith deg pedwar
275	dau gant saith deg pump
276	dau gant saith deg chwech
277	dau gant saith deg saith
278	dau gant saith deg wyth
279	dau gant saith deg naw
280	dau gant wyth deg
281	dau gant wyth deg un
282	dau gant wyth deg dau
283	dau gant wyth deg tri
284	dau gant wyth deg pedwar
285	dau gant wyth deg pump
286	dau gant wyth deg chwech
287	dau gant wyth deg saith
288	dau gant wyth deg wyth
289	dau gant wyth deg naw
290	dau gant naw deg
291	dau gant naw deg un
292	dau gant naw deg dau
293	dau gant naw deg tri
294	dau gant naw deg pedwar
295	dau gant naw deg pump
296	dau gant naw deg chwech
297	dau gant naw deg saith
298	dau gant naw deg wyth
299	dau gant naw deg naw
300	tri chant
301	tri chant un
308	tri chant wyth
315	tri chant un deg pump
322	tri chant dau ddeg dau
329	tri chant dau ddeg naw
336	tri chant tri deg chwech
343	tri chant pedwar deg tri
350	tri chant pum deg
357	tri chant pum deg saith
364	tri chant chwe deg pedwar
371	tri chant saith deg un
378	tri chant saith deg wyth
385	tri chant wyth deg pump
392	tri chant naw deg dau
399	tri chant naw deg naw
406	pedwar cant chwech
413	pedwar cant un deg tri
420	pedwar cant dau ddeg
427	pedwar cant dau ddeg saith
434	pedwar cant tri deg pedwar
441	pedwar cant pedwar deg un
448	pedwar cant pedwar deg wyth
455	pedwar cant pum deg pump
462	pedwar cant chwe deg dau
469	pedwar cant chwe deg naw
476	pedwar cant saith deg chwech
483	pedwar cant wyth deg tri
490	pedwar cant naw deg
497	pedwar cant naw deg saith
504	pum cant pedwar
511	pum cant un deg un
518	pum cant un deg wyth
525	pum cant dau ddeg pump
532	pum cant tri deg dau
539	pum cant tri deg naw
546	pum cant pedwar deg chwech
553	pum cant pum deg tri
560	pum cant chwe deg
567	pum cant chwe deg saith
574	pum cant saith deg pedwar
581	pum cant wyth deg un
588	pum cant wyth deg wyth
595	pum cant naw deg pump
602	chwe chant dau
609	chwe chant naw
616	chwe chant un deg chwech
623	chwe chant dau ddeg tri
630	chwe chant tri deg
637	chwe chant tri deg saith
644	chwe chant pedwar deg pedwar
651	chwe chant pum deg un
658	chwe chant pum deg wyth
665	chwe chant chwe deg pump
672	chwe chant saith deg dau
679	chwe chant saith deg naw
686	chwe chant wyth deg chwech
693	chwe chant naw deg tri
700	saith gant
707	saith gant saith
714	saith gant un deg pedwar
721	saith gant dau ddeg un
728	saith gant dau ddeg wyth
735	saith gant tri deg pump
742	saith gant pedwar deg dau
749	saith gant pedwar deg naw
756	saith gant pum deg chwech
763	saith gant chwe deg tri
770	saith gant saith deg
777	saith gant saith deg saith
784	saith gant wyth deg pedwar
791	saith gant naw deg un
798	saith gant naw deg wyth
805	wyth gant pump
812	wyth gant un deg dau
819	wyth gant un deg naw
826	wyth gant dau ddeg chwech
833	wyth gant tri deg tri
840	wyth gant pedwar deg
847	wyth gant pedwar deg saith
854	wyth gant pum deg pedwar
861	wyth gant chwe deg un
868	wyth gant chwe deg wyth
875	wyth gant saith deg pump
882	wyth gant wyth deg dau
889	wyth gant wyth deg naw
896	wyth gant naw deg chwech
903	naw cant tri
910	naw cant deg
917	naw cant un deg saith
924	naw cant dau ddeg pedwar
931	naw cant tri deg un
938	naw cant tri deg wyth
945	naw cant pedwar deg pump
952	naw cant pum deg dau
959	naw cant pum deg naw
966	naw cant chwe deg chwech
973	naw cant saith deg tri
980	naw cant wyth deg
987	naw cant wyth deg saith
994	naw cant naw deg pedwar
1001	un mil un
1008	un mil wyth
1015	un mil un deg pump
1022	un mil dau ddeg dau
1029	un mil dau ddeg naw
1036	un mil tri deg chwech
1043	un mil pedwar deg tri
1050	un mil pum deg
1057	un mil pum deg saith
1064	un mil chwe deg pedwar
1071	un mil saith deg un
1078	un mil saith deg wyth
1085	un mil wyth deg pump
1092	un mil naw deg dau
1099	un mil naw deg naw
1106	un mil cant chwech
1113	un mil cant un deg tri
1120	un mil cant dau ddeg
1127	un mil cant dau ddeg saith
1134	un mil cant tri deg pedwar
1141	un mil cant pedwar deg un
1148	un mil cant pedwar deg wyth
1155	un mil cant pum deg pump
1162	un mil cant chwe deg dau
1169	un mil cant chwe deg naw
1176	un mil cant saith deg chwech
1183	un mil cant wyth deg tri
1190	un mil cant naw deg
1197	un mil cant naw deg saith
1204	un mil dau gant pedwar
1211	un mil dau gant un deg un
1218	un mil dau gant un deg wyth
1225	un mil dau gant dau ddeg pump
1232	un mil dau gant tri deg dau
1239	un mil dau gant tri deg naw
1246	un mil dau gant pedwar deg chwech
1253	un mil dau gant pum deg tri
1260	un mil dau gant chwe deg
1267	un mil dau gant chwe deg saith
1274	un mil dau gant saith deg pedwar
1281	un mil dau gant wyth deg un
1288	un mil dau gant wyth deg wyth
1295	un mil dau gant naw deg pump
1302	un mil tri chant dau
1309	un mil tri chant naw
1316	un mil tri chant un deg chwech
1323	un mil tri chant dau ddeg tri
1330	un mil tri chant tri deg
1337	un mil tri chant tri deg saith
1344	un mil tri chant pedwar deg pedwar
1351	un mil tri chant pum deg un
1358	un mil tri chant pum deg wyth
1365	un mil tri chant chwe deg pump
1372	un mil tri chant saith deg dau
1379	un mil tri chant saith deg naw
1386	un mil tri chant wyth deg chwech
1393	un mil tri chant naw deg tri
1400	un mil pedwar cant
1407	un mil pedwar cant saith
1414	un mil pedwar cant un deg pedwar
1421	un mil pedwar cant dau ddeg un
1428	un mil pedwar cant dau ddeg wyth
1435	un mil pedwar cant tri deg pump
1442	un mil pedwar cant pedwar deg dau
1449	un mil pedwar cant pedwar deg naw
1456	un mil pedwar cant pum deg chwech
1463	un mil pedwar cant chwe deg tri
1470	un mil pedwar cant saith deg
1477	un mil pedwar cant saith deg saith
1484	un mil pedwar cant wyth deg pedwar
1491	un mil pedwar cant naw deg un
1498	un mil pedwar cant naw deg wyth
1505	un mil pum cant pump
1512	un mil pum cant un deg dau
1519	un mil pum cant un deg naw
1526	un mil pum cant dau ddeg chwech
1533	un mil pum cant tri deg tri
1540	un mil pum cant pedwar deg
1547	un mil pum cant pedwar deg saith
1554	un mil pum cant pum deg pedwar
1561	un mil pum cant chwe deg un
1568	un mil pum cant chwe deg wyth
1575	un mil pum cant saith deg pump
1582	un mil pum cant wyth deg dau
1589	un mil pum cant wyth deg naw
1596	un mil pum cant naw deg chwech
1603	un mil chwe chant tri
1610	un mil chwe chant deg
1617	un mil chwe chant un deg saith
1624	un mil chwe chant dau ddeg pedwar
1631	un mil chwe chant tri deg un
1638	un mil chwe chant tri deg wyth
1645	un mil chwe chant pedwar deg pump
1652	un mil chwe chant pum deg dau
1659	un mil chwe chant pum deg naw
1666	un mil chwe chant chwe deg chwech
1673	un mil chwe chant saith deg tri
1680	un mil chwe chant wyth deg
1687	un mil chwe chant wyth deg saith
1694	un mil chwe chant naw deg pedwar
1701	un mil saith gant un
1708	un mil saith gant wyth
1715	un mil saith gant un deg pump
1722	un mil saith gant dau ddeg dau
1729	un mil saith gant dau ddeg naw
1736	un mil saith gant tri deg chwech
1743	un mil saith gant pedwar deg tri
1750	un mil saith gant pum deg
1757	un mil saith gant pum deg saith
1764	un mil saith gant chwe deg pedwar
1771	un mil saith gant saith deg un
1778	un mil saith gant saith deg wyth
1785	un mil saith gant wyth deg pump
1792	un mil saith gant naw deg dau
1799	un mil saith gant naw deg naw
1806	un mil wyth gant chwech
1813	un mil wyth gant un deg tri
1820	un mil wyth gant dau ddeg
1827	un mil wyth gant dau ddeg saith
1834	un mil wyth gant tri deg pedwar
1841	un mil wyth gant pedwar deg un
1848	un mil wyth gant pedwar deg wyth
1855	un mil wyth gant pum deg pump
1862	un mil wyth gant chwe deg dau
1869	un mil wyth gant chwe deg naw
1876	un mil wyth gant saith deg chwech
1883	un mil wyth gant wyth deg tri
1890	un mil wyth gant naw deg
1897	un mil wyth gant naw deg saith
1904	un mil naw cant pedwar
1911	un mil naw cant un deg un
1918	un mil naw cant un deg wyth
1925	un mil naw cant dau ddeg pump
1932	un mil naw cant tri deg dau
1939	un mil naw cant tri deg naw
1946	un mil naw cant pedwar deg chwech
1953	un mil naw cant pum deg tri
1960	un mil naw cant chwe deg
1967	un mil naw cant chwe deg saith
1974	un mil naw cant saith deg pedwar
1981	un mil naw cant wyth deg un
1988	un mil naw cant wyth deg wyth
1995	un mil naw cant naw deg pump
2002	dwy fil dau
2009	dwy fil naw
2016	dwy fil un deg chwech
2023	dwy fil dau ddeg tri
2030	dwy fil tri deg
2037	dwy fil tri deg saith
2044	dwy fil pedwar deg pedwar
2051	dwy fil pum deg un
2058	dwy fil pum deg wyth
2065	dwy fil chwe deg pump
2072	dwy fil saith deg dau
2079	dwy fil saith deg naw
2086	dwy fil wyth deg chwech
2093	dwy fil naw deg tri
2100	dwy fil cant
2107	dwy fil cant saith
2114	dwy fil cant un deg pedwar
2121	dwy fil cant dau ddeg un
2128	dwy fil cant dau ddeg wyth
2135	dwy fil cant tri deg pump
2142	dwy fil cant pedwar deg dau
2149	dwy fil cant pedwar deg naw
2156	dwy fil cant pum deg chwech
2163	dwy fil cant chwe deg tri
2170	dwy fil cant saith deg
2177	dwy fil cant saith deg saith
2184	dwy fil cant wyth deg pedwar
2191	dwy fil cant naw deg un
2198	dwy fil cant naw deg wyth
2205	dwy fil dau gant pump
2212	dwy fil dau gant un deg dau
2219	dwy fil dau gant un deg naw
2226	dwy fil dau gant dau ddeg chwech
2233	dwy fil dau gant tri deg tri
2240	dwy fil dau gant pedwar deg
2247	dwy fil dau gant pedwar deg saith
2254	dwy fil dau gant pum deg pedwar
2261	dwy fil dau gant chwe deg un
2268	dwy fil dau gant chwe deg wyth
2275	dwy fil dau gant saith deg pump
2282	dwy fil dau gant wyth deg dau
2289	dwy fil dau gant wyth deg naw
2296	dwy fil dau gant naw deg chwech
2303	dwy fil tri chant tri
2310	dwy fil tri chant deg
2317	dwy fil tri chant un deg saith
2324	dwy fil tri chant dau ddeg pedwar
2331	dwy fil tri chant tri deg un
2338	dwy fil tri chant tri deg wyth
2345	dwy fil tri chant pedwar deg pump
2352	dwy fil tri chant pum deg dau
2359	dwy fil tri chant pum deg naw
2366	dwy fil tri chant chwe deg chwech
2373	dwy fil tri chant saith deg tri
2380	dwy fil tri chant wyth deg
2387	dwy fil tri chant wyth deg saith
2394	dwy fil tri chant naw deg pedwar
2401	dwy fil pedwar cant un
2408	dwy fil pedwar cant wyth
2415	dwy fil pedwar cant un deg pump
2422	dwy fil pedwar cant dau ddeg dau
2429	dwy fil pedwar cant dau ddeg naw
2436	dwy fil pedwar cant tri deg chwech
2443	dwy fil pedwar cant pedwar deg tri
2450	dwy fil pedwar cant pum deg
2457	dwy fil pedwar cant pum deg saith
2464	dwy fil pedwar cant chwe deg pedwar
2471	dwy fil pedwar cant saith deg un
2478	dwy fil pedwar cant saith deg wyth
2485	dwy fil pedwar cant wyth deg pump
2492	dwy fil pedwar cant naw deg dau
2499	dwy fil pedwar cant naw deg naw
2506	dwy fil pum cant chwech
2513	dwy fil pum cant un deg tri
2520	dwy fil pum cant dau ddeg
2527	dwy fil pum cant dau ddeg saith
2534	dwy fil pum cant tri deg pedwar
2541	dwy fil pum cant pedwar deg un
2548	dwy fil pum cant pedwar deg wyth
2555	dwy fil pum cant pum deg pump
2562	dwy fil pum cant chwe deg dau
2569	dwy fil pum cant chwe deg naw
2576	dwy fil pum cant saith deg chwech
2583	dwy fil pum cant wyth deg tri
2590	dwy fil pum cant naw deg
2597	dwy fil pum cant naw deg saith
2604	dwy fil chwe chant pedwar
2611	dwy fil chwe chant un deg un
2618	dwy fil chwe chant un deg wyth
2625	dwy fil chwe chant dau ddeg pump
2632	dwy fil chwe chant tri deg dau
2639	dwy fil chwe chant tri deg naw
2646	dwy fil chwe chant pedwar deg chwech
2653	dwy fil chwe chant pum deg tri
2660	dwy fil chwe chant chwe deg
2667	dwy fil chwe chant chwe deg saith
2674	dwy fil chwe chant saith deg pedwar
2681	dwy fil chwe chant wyth deg un
2688	dwy fil chwe chant wyth deg wyth
2695	dwy fil chwe chant naw deg pump
2702	dwy fil saith gant dau
2709	dwy fil saith gant naw
2716	dwy fil saith gant un deg chwech
2723	dwy fil saith gant dau ddeg tri
2730	dwy fil saith gant tri deg
2737	dwy fil saith gant tri deg saith
2744	dwy fil saith gant pedwar deg pedwar
2751	dwy fil saith gant pum deg un
2758	dwy fil saith gant pum deg wyth
2765	dwy fil saith gant chwe deg pump
2772	dwy fil saith gant saith deg dau
2779	dwy fil saith gant saith deg naw
2786	dwy fil saith gant wyth deg chwech
2793	dwy fil saith gant naw deg tri
2800	dwy fil wyth gant
2807	dwy fil wyth gant saith
2814	dwy fil wyth gant un deg pedwar
2821	dwy fil wyth gant dau ddeg un
2828	dwy fil wyth gant dau ddeg wyth
2835	dwy fil wyth gant tri deg pump
2842	dwy fil wyth gant pedwar deg dau
2849	dwy fil wyth gant pedwar deg naw
2856	dwy fil wyth gant pum deg chwech
2863	dwy fil wyth gant chwe deg tri
2870	dwy fil wyth gant saith deg
2877	dwy fil wyth gant saith deg saith
2884	dwy fil wyth gant wyth deg pedwar
2891	dwy fil wyth gant naw deg un
2898	dwy fil wyth gant naw deg wyth
2905	dwy fil naw cant pump
2912	dwy fil naw cant un deg dau
2919	dwy fil naw cant un deg naw
2926	dwy fil naw cant dau ddeg chwech
2933	dwy fil naw cant tri deg tri
2940	dwy fil naw cant pedwar deg
2947	dwy fil naw cant pedwar deg saith
2954	dwy fil naw cant pum deg pedwar
2961	dwy fil naw cant chwe deg un
2968	dwy fil naw cant chwe deg wyth
2975	dwy fil naw cant saith deg pump
2982	dwy fil naw cant wyth deg dau
2989	dwy fil naw cant wyth deg naw
2996	dwy fil naw cant naw deg chwech
3003	tair mil tri
3010	tair mil deg
3017	tair mil un deg saith
3024	tair mil dau ddeg pedwar
3031	tair mil tri deg un
3038	tair mil tri deg wyth
3045	tair mil pedwar deg pump
3052	tair mil pum deg dau
3059	tair mil pum deg naw
3066	tair mil chwe deg chwech
3073	tair mil saith deg tri
3080	tair mil wyth deg
3087	tair mil wyth deg saith
3094	tair mil naw deg pedwar
3101	tair mil cant un
3108	tair mil cant wyth
3115	tair mil cant un deg pump
3122	tair mil cant dau ddeg dau
3129	tair mil cant dau ddeg naw
3136	tair mil cant tri deg chwech
3143	tair mil cant pedwar deg tri
3150	tair mil cant pum deg
3157	tair mil cant pum deg saith
3164	tair mil cant chwe deg pedwar
3171	tair mil cant saith deg un
3178	tair mil cant saith deg wyth
3185	tair mil cant wyth deg pump
3192	tair mil cant naw deg dau
3199	tair mil cant naw deg naw
3206	tair mil dau gant chwech
3213	tair mil dau gant un deg tri
3220	tair mil dau gant dau ddeg
3227	tair mil dau gant dau ddeg saith
3234	tair mil dau gant tri deg pedwar
3241	tair mil dau gant pedwar deg un
3248	tair mil dau gant pedwar deg wyth
3255	tair mil dau gant pum deg pump
3262	tair mil dau gant chwe deg dau
3269	tair mil dau gant chwe deg naw
3276	tair mil dau gant saith deg chwech
3283	tair mil dau gant wyth deg tri
3290	tair mil dau gant naw deg
3297	tair mil dau gant naw deg saith
3304	tair mil tri chant pedwar
3311	tair mil tri chant un deg un
3318	tair mil tri chant un deg wyth
3325	tair mil tri chant dau ddeg pump
3332	tair mil tri chant tri deg dau
3339	tair mil tri chant tri deg naw
3346	tair mil tri chant pedwar deg chwech
3353	tair mil tri chant pum deg tri
3360	tair mil tri chant chwe deg
3367	tair mil tri chant chwe deg saith
3374	tair mil tri chant saith deg pedwar
3381	tair mil tri chant wyth deg un
3388	tair mil tri chant wyth deg wyth
3395	tair mil tri chant naw deg pump
3402	tair mil pedwar cant dau
3409	tair mil pedwar cant naw
3416	tair mil pedwar cant un deg chwech
3423	tair mil pedwar cant dau ddeg tri
3430	tair mil pedwar cant tri deg
3437	tair mil pedwar cant tri deg saith
3444	tair mil pedwar cant pedwar deg pedwar
3451	tair mil pedwar cant pum deg un
3458	tair mil pedwar cant pum deg wyth
3465	tair mil pedwar cant chwe deg pump
3472	tair mil pedwar cant saith deg dau
3479	tair mil pedwar cant saith deg naw
3486	tair mil pedwar cant wyth deg chwech
3493	tair mil pedwar cant naw deg tri
3500	tair mil pum cant
3507	tair mil pum cant saith
3514	tair mil pum cant un deg pedwar
3521	tair mil pum cant dau ddeg un
3528	tair mil pum cant dau ddeg wyth
3535	tair mil pum cant tri deg pump
3542	tair mil pum cant pedwar deg dau
3549	tair mil pum cant pedwar deg naw
3556	tair mil pum cant pum deg chwech
3563	tair mil pum cant chwe deg tri
3570	tair mil pum cant saith deg
3577	tair mil pum cant saith deg saith
3584	tair mil pum cant wyth deg pedwar
3591	tair mil pum cant naw deg un
3598	tair mil pum cant naw deg wyth
3605	tair mil chwe chant pump
3612	tair mil chwe chant un deg dau
3619	tair mil chwe chant un deg naw
3626	tair mil chwe chant dau ddeg chwech
3633	tair mil chwe chant tri deg tri
3640	tair mil chwe chant pedwar deg
3647	tair mil chwe chant pedwar deg saith
3654	tair mil chwe chant pum deg pedwar
3661	tair mil chwe chant chwe deg un
3668	tair mil chwe chant chwe deg wyth
3675	tair mil chwe chant saith deg pump
3682	tair mil chwe chant wyth deg dau
3689	tair mil chwe chant wyth deg naw
3696	tair mil chwe chant naw deg chwech
3703	tair mil saith gant tri
3710	tair mil saith gant deg
3717	tair mil saith gant un deg saith
3724	tair mil saith gant dau ddeg pedwar
3731	tair mil saith gant tri deg un
3738	tair mil saith gant tri deg wyth
3745	tair mil saith gant pedwar deg pump
3752	tair mil saith gant pum deg dau
3759	tair mil saith gant pum deg naw
3766	tair mil saith gant chwe deg chwech
3773	tair mil saith gant saith deg tri
3780	tair mil saith gant wyth deg
3787	tair mil saith gant wyth deg saith
3794	tair mil saith gant naw deg pedwar
3801	tair mil wyth gant un
3808	tair mil wyth gant wyth
3815	tair mil wyth gant un deg pump
3822	tair mil wyth gant dau ddeg dau
3829	tair mil wyth gant dau ddeg naw
3836	tair mil wyth gant tri deg chwech
3843	tair mil wyth gant pedwar deg tri
3850	tair mil wyth gant pum deg
3857	tair mil wyth gant pum deg saith
3864	tair mil wyth gant chwe deg pedwar
3871	tair mil wyth gant saith deg un
3878	tair mil wyth gant saith deg wyth
3885	tair mil wyth gant wyth deg pump
3892	tair mil wyth gant naw deg dau
3899	tair mil wyth gant naw deg naw
3906	tair mil naw cant chwech
3913	tair mil naw cant un deg tri
3920	tair mil naw cant dau ddeg
3927	tair mil naw cant dau ddeg saith
3934	tair mil naw cant tri deg pedwar
3941	tair mil naw cant pedwar deg un
3948	tair mil naw cant pedwar deg wyth
3955	tair mil naw cant pum deg pump
3962	tair mil naw cant chwe deg dau
3969	tair mil naw cant chwe deg naw
3976	tair mil naw cant saith deg chwech
3983	tair mil naw cant wyth deg tri
3990	tair mil naw cant naw deg
3997	tair mil naw cant naw deg saith
4004	pedair mil pedwar
4011	pedair mil un deg un
4018	pedair mil un deg wyth
4025	pedair mil dau ddeg pump
4032	pedair mil tri deg dau
4039	pedair mil tri deg naw
4046	pedair mil pedwar deg chwech
4053	pedair mil pum deg tri
4060	pedair mil chwe deg
4067	pedair mil chwe deg saith
4074	pedair mil saith deg pedwar
4081	pedair mil wyth deg un
4088	pedair mil wyth deg wyth
4095	pedair mil naw deg pump
4102	pedair mil cant dau
4109	pedair mil cant naw
4116	pedair mil cant un deg chwech
4123	pedair mil cant dau ddeg tri
4130	pedair mil cant tri deg
4137	pedair mil cant tri deg saith
4144	pedair mil cant pedwar deg pedwar
4151	pedair mil cant pum deg un
4158	pedair mil cant pum deg wyth
4165	pedair mil cant chwe deg pump
4172	pedair mil cant saith deg dau
4179	pedair mil cant saith deg naw
4186	pedair mil cant wyth deg chwech
4193	pedair mil cant naw deg tri
4200	pedair mil dau gant
4207	pedair mil dau gant saith
4214	pedair mil dau gant un deg pedwar
4221	pedair mil dau gant dau ddeg un
4228	pedair mil dau gant dau ddeg wyth
4235	pedair mil dau gant tri deg pump
4242	pedair mil dau gant pedwar deg dau
4249	pedair mil dau gant pedwar deg naw
4256	pedair mil dau gant pum deg chwech
4263	pedair mil dau gant chwe deg tri
4270	pedair mil dau gant saith deg
4277	pedair mil dau gant saith deg saith
4284	pedair mil dau gant wyth deg pedwar
4291	pedair mil dau gant naw deg un
4298	pedair mil dau gant naw deg wyth
4305	pedair mil tri chant pump
4312	pedair mil tri chant un deg dau
4319	pedair mil tri chant un deg naw
4326	pedair mil tri chant dau ddeg chwech
4333	pedair mil tri chant tri deg tri
4340	pedair mil tri chant pedwar deg
4347	pedair mil tri chant pedwar deg saith
4354	pedair mil tri chant pum deg pedwar
4361	pedair mil tri chant chwe deg un
4368	pedair mil tri chant chwe deg wyth
4375	pedair mil tri chant saith deg pump
4382	pedair mil tri chant wyth deg dau
4389	pedair mil tri chant wyth deg naw
4396	pedair mil tri chant naw deg chwech
4403	pedair mil pedwar cant tri
4410	pedair mil pedwar cant deg
4417	pedair mil pedwar cant un deg saith
4424	pedair mil pedwar cant dau ddeg pedwar
4431	pedair mil pedwar cant tri deg un
4438	pedair mil pedwar cant tri deg wyth
4445	pedair mil pedwar cant pedwar deg pump
4452	pedair mil pedwar cant pum deg dau
4459	pedair mil pedwar cant pum deg naw
4466	pedair mil pedwar cant chwe deg chwech
4473	pedair mil pedwar cant saith deg tri
4480	pedair mil pedwar cant wyth deg
4487	pedair mil pedwar cant wyth deg saith
4494	pedair mil pedwar cant naw deg pedwar
4501	pedair mil pum cant un
4508	pedair mil pum cant wyth
4515	pedair mil pum cant un deg pump
4522	pedair mil pum cant dau ddeg dau
4529	pedair mil pum cant dau ddeg naw
4536	pedair mil pum cant tri deg chwech
4543	pedair mil pum cant pedwar deg tri
4550	pedair mil pum cant pum deg
4557	pedair mil pum cant pum deg saith
4564	pedair mil pum cant chwe deg pedwar
4571	pedair mil pum cant saith deg un
4578	pedair mil pum cant saith deg wyth
